transcript_id	WT_2mos	TG_2mos	WT_4mos	TG_4mos	WT_6mos	WT_8mos	TG_8mos	TG_6mos
PB.4571.1	0	0	0	2	0	0	0	0
PB.4571.2	1	0	0	0	0	1	0	0
PB.4571.3	1	0	1	3	0	1	1	1
PB.4571.4	0	0	1	2	0	0	0	1
PB.4571.5	0	0	1	0	0	1	0	0
PB.4572.1	2	3	0	4	1	0	0	3
PB.4572.2	1	0	1	1	0	1	2	0
PB.4572.3	0	0	2	0	1	2	1	2
PB.4572.4	0	1	1	2	0	2	0	0
PB.4572.5	0	0	1	0	0	1	0	0
PB.4573.1	0	0	1	0	0	0	0	1
PB.4573.2	0	0	0	0	1	0	0	1
PB.4573.3	0	1	1	1	5	0	0	0
PB.4573.4	9	7	5	9	4	11	4	10
PB.4573.5	0	0	0	2	1	0	0	0
PB.4574.1	0	2	1	1	0	1	1	1
PB.4575.1	1	0	1	0	0	1	1	0
PB.4576.1	0	0	1	1	0	0	0	1
PB.4576.2	1	0	0	0	1	0	0	0
PB.4577.1	2	0	1	0	0	0	0	0
PB.4577.2	0	0	1	0	0	0	0	1
PB.4577.3	3	6	0	5	2	1	6	4
PB.4578.1	0	1	1	1	1	1	1	0
PB.4579.1	0	0	0	2	0	0	0	1
PB.4579.10	10	23	8	18	13	18	6	13
PB.4579.11	1	1	2	1	0	0	1	1
PB.4579.12	1	0	0	1	0	0	0	2
PB.4579.13	0	2	1	2	0	1	0	0
PB.4579.14	0	0	1	0	1	1	0	1
PB.4579.15	1	0	2	0	2	0	0	0
PB.4579.16	2	2	3	2	0	3	1	1
PB.4579.19	1	1	0	1	1	1	0	0
PB.4579.2	0	0	0	0	0	2	0	0
PB.4579.20	2	1	2	4	1	3	1	1
PB.4579.21	1	0	0	1	0	0	0	0
PB.4579.22	0	2	0	0	0	0	0	0
PB.4579.23	0	2	0	0	0	0	0	0
PB.4579.3	0	0	0	0	1	0	0	1
PB.4579.4	0	0	0	1	1	1	1	1
PB.4579.5	0	1	0	0	0	0	0	1
PB.4579.6	0	1	0	0	0	0	0	1
PB.4579.7	0	1	1	2	0	0	0	0
PB.4579.8	1	1	0	0	1	0	0	0
PB.4579.9	2	0	5	0	0	2	0	6
PB.4580.1	1	0	0	0	1	0	0	1
PB.4581.1	0	1	0	0	0	0	1	0
PB.4582.1	1	0	0	0	0	0	1	0
PB.4582.2	2	4	3	7	0	1	1	0
PB.4583.1	0	0	0	0	0	2	0	1
PB.4584.1	0	1	1	1	0	0	0	0
PB.4585.1	0	1	0	1	0	0	0	0
PB.4586.1	0	1	1	0	0	1	0	1
PB.4586.2	0	0	1	0	0	0	1	0
PB.4588.1	0	1	0	0	0	0	0	1
PB.4589.1	16	2	5	8	0	9	10	3
PB.4589.10	0	1	0	2	1	0	1	0
PB.4589.2	20	14	9	18	8	4	8	14
PB.4589.7	0	1	1	2	1	0	2	0
PB.4589.8	0	1	1	0	1	1	2	0
PB.4589.9	3	2	0	0	0	0	0	0
PB.4591.1	0	1	0	1	0	0	0	0
PB.4591.2	2	4	2	3	2	0	2	1
PB.4592.10	0	0	0	0	0	0	0	2
PB.4592.2	5	4	3	8	7	7	5	11
PB.4592.3	1	0	0	0	0	1	0	0
PB.4592.5	1	1	0	0	0	1	0	1
PB.4592.6	2	2	1	3	0	0	0	1
PB.4592.7	7	6	8	6	7	8	2	5
PB.4592.8	1	1	1	0	0	0	1	0
PB.4593.1	0	1	1	2	0	0	2	3
PB.4593.2	0	1	0	0	1	0	0	0
PB.4593.3	5	3	5	3	1	5	1	5
PB.4593.4	0	0	0	0	1	0	0	1
PB.4593.5	1	2	0	0	0	0	0	0
PB.4594.1	1	0	0	1	1	1	0	0
PB.4595.1	0	1	0	0	0	0	1	0
PB.4596.1	0	0	0	0	1	0	1	0
PB.4596.2	0	1	0	0	0	1	0	0
PB.4597.1	0	0	0	1	2	2	0	0
PB.4597.3	11	11	11	14	9	10	6	6
PB.4598.1	1	0	0	0	0	0	1	0
PB.4598.2	0	0	2	0	0	0	0	1
PB.4599.1	0	2	0	0	1	1	0	0
PB.4599.2	0	0	0	1	0	1	0	0
PB.4600.1	3	0	3	4	1	1	0	2
PB.4601.1	1	0	0	0	0	0	0	1
PB.4602.1	1	0	0	2	1	2	1	0
PB.4606.1	0	0	1	1	0	0	0	0
PB.4606.2	1	0	2	0	1	0	0	0
PB.4607.1	1	0	0	2	0	0	0	0
PB.4607.2	1	1	1	0	0	2	3	1
PB.4607.3	0	1	0	0	0	0	0	1
PB.4608.1	4	3	3	4	5	4	2	3
PB.4608.2	0	0	0	1	0	1	0	0
PB.4609.1	29	19	21	20	31	32	19	24
PB.4609.2	3	0	0	1	1	0	0	0
PB.4609.3	1	0	1	0	0	0	0	0
PB.4610.1	2	2	7	4	4	5	0	4
PB.4610.2	1	3	1	1	1	3	0	0
PB.4612.2	0	1	0	1	1	0	0	2
PB.4612.3	0	0	0	1	0	0	0	1
PB.4614.1	1	0	1	0	0	1	0	0
PB.4616.1	0	1	0	0	0	0	0	1
PB.4618.1	0	0	0	0	0	0	1	1
PB.4619.2	0	1	0	0	0	1	0	0
PB.4619.3	0	0	1	0	0	1	0	0
PB.4619.4	0	0	0	1	0	1	0	0
PB.4619.5	0	1	0	1	0	0	1	0
PB.4619.6	1	0	0	0	0	0	0	1
PB.4622.1	1	2	0	1	1	3	0	2
PB.4623.2	0	0	0	0	0	1	0	1
PB.4624.1	0	0	0	0	0	0	1	1
PB.4628.1	1	0	0	2	0	0	0	0
PB.4628.2	1	0	0	0	0	0	1	0
PB.4629.1	2	0	0	0	0	0	0	0
PB.4629.4	1	0	0	0	0	0	0	1
PB.4630.1	0	0	0	1	0	1	0	0
PB.4631.1	2	4	1	3	1	1	1	0
PB.4632.1	0	1	1	3	1	1	0	0
PB.4633.3	1	0	1	0	0	0	0	0
PB.4633.4	0	0	1	2	0	0	0	0
PB.4633.5	0	1	0	1	0	0	0	0
PB.4633.6	0	1	1	1	0	1	0	0
PB.4635.1	0	0	0	1	0	0	1	0
PB.4635.2	1	0	0	0	1	0	1	1
PB.4635.3	0	1	0	2	0	1	1	0
PB.4636.1	0	1	1	0	0	0	0	0
PB.4636.3	0	1	1	0	0	0	0	0
PB.4636.4	0	2	0	0	0	0	0	0
PB.4636.5	0	0	0	1	0	1	0	1
PB.4636.6	1	0	0	0	1	0	0	1
PB.4638.1	0	1	0	0	0	0	0	1
PB.4639.1	0	1	1	0	0	0	0	0
PB.4640.1	0	0	1	0	1	0	0	2
PB.4641.1	1	0	1	1	0	1	0	0
PB.4641.2	1	0	0	1	0	0	0	0
PB.4642.1	0	0	0	1	0	1	0	0
PB.4643.1	0	0	1	0	0	2	0	1
PB.4643.2	0	0	1	0	0	0	0	1
PB.4644.1	3	6	3	4	4	4	1	2
PB.4644.2	0	3	0	0	0	1	0	0
PB.4644.3	0	1	1	1	0	0	0	0
PB.4644.4	0	1	1	1	1	0	0	0
PB.4646.1	0	1	0	0	0	2	0	0
PB.4646.2	0	0	0	1	1	0	0	0
PB.4646.3	0	0	1	1	0	0	0	0
PB.4646.4	0	0	1	1	0	0	0	0
PB.4647.1	0	0	1	0	1	0	0	0
PB.4649.1	0	2	0	1	0	0	0	1
PB.4650.3	0	0	2	0	0	1	0	0
PB.4651.1	0	0	0	1	0	0	0	1
PB.4654.1	1	0	0	0	0	1	0	0
PB.4657.1	1	0	0	0	1	0	1	2
PB.4658.1	0	0	0	1	0	0	1	0
PB.4659.2	1	3	0	0	0	1	0	0
PB.4659.3	0	1	1	0	0	0	0	0
PB.4659.4	0	1	0	0	0	1	0	0
PB.4661.1	1	0	0	0	0	0	1	0
PB.4664.1	1	2	1	0	0	1	1	1
PB.4664.2	0	2	0	1	0	1	0	0
PB.4664.3	2	0	2	3	1	3	1	1
PB.4664.4	0	0	1	0	0	1	0	0
PB.4664.5	0	1	1	0	0	1	0	0
PB.4664.6	0	0	1	1	0	1	0	0
PB.4665.1	0	0	1	0	0	0	0	1
PB.4666.10	3	0	0	0	0	0	0	0
PB.4666.11	0	2	0	0	0	1	0	0
PB.4666.2	9	13	5	10	7	4	7	15
PB.4666.3	0	0	0	0	0	1	1	1
PB.4666.4	0	0	0	1	0	2	0	0
PB.4666.5	0	2	0	1	0	1	0	0
PB.4666.6	0	0	1	0	0	0	0	1
PB.4666.7	0	2	0	0	0	0	0	0
PB.4666.8	1	0	0	0	2	0	0	0
PB.4666.9	0	0	1	0	1	0	0	0
PB.4667.1	10	6	1	5	7	6	1	2
PB.4667.3	1	1	0	0	0	0	0	1
PB.4667.4	0	0	0	1	0	0	0	1
PB.4668.2	0	0	0	1	0	0	0	1
PB.4668.3	1	1	0	0	0	0	0	1
PB.4669.1	0	0	0	1	2	0	0	0
PB.4670.1	0	0	0	0	1	0	1	1
PB.4671.1	0	0	0	1	0	0	1	0
PB.4672.2	2	0	2	0	0	0	1	0
PB.4672.4	1	0	0	0	0	1	0	3
PB.4672.5	0	0	0	0	1	2	1	0
PB.4672.6	0	0	0	0	0	2	0	0
PB.4672.7	1	0	0	0	0	1	0	0
PB.4672.8	1	0	0	2	0	0	0	0
PB.4673.1	4	3	4	0	2	0	1	0
PB.4673.2	1	0	0	1	0	0	0	1
PB.4673.3	6	4	1	4	1	2	1	1
PB.4673.4	0	0	0	0	0	0	1	1
PB.4673.5	0	0	1	0	0	0	1	1
PB.4674.1	1	0	0	0	0	1	0	0
PB.4675.1	0	1	0	0	0	2	1	0
PB.4676.1	1	2	0	2	0	0	0	3
PB.4679.1	0	0	1	2	0	0	0	1
PB.4679.10	0	1	1	1	0	0	0	0
PB.4679.2	0	3	0	3	0	1	2	4
PB.4679.3	0	0	0	1	0	1	0	0
PB.4679.4	0	0	0	0	2	0	0	1
PB.4679.5	0	2	1	1	1	1	0	0
PB.4679.6	0	0	1	0	1	0	0	0
PB.4679.7	0	1	1	0	1	0	0	0
PB.4679.8	0	0	1	0	0	0	0	1
PB.4679.9	0	1	0	1	0	0	2	0
PB.4681.1	0	1	0	1	0	0	0	0
PB.4681.2	5	4	1	1	0	3	1	0
PB.4681.3	1	1	3	1	0	0	0	0
PB.4682.1	2	0	0	0	0	0	0	0
PB.4683.1	0	0	1	1	0	0	0	0
PB.4683.2	1	0	0	0	1	0	0	0
PB.4684.1	1	0	0	0	1	0	0	0
PB.4685.10	0	1	0	0	0	1	0	0
PB.4685.11	0	1	0	0	1	0	0	1
PB.4685.14	1	1	1	2	1	1	0	1
PB.4685.2	2	1	0	1	0	1	3	2
PB.4685.3	0	1	0	1	0	0	0	0
PB.4685.7	0	1	1	1	1	1	1	3
PB.4685.8	21	23	14	21	14	20	7	8
PB.4686.2	0	0	0	1	0	1	0	0
PB.4686.3	0	0	0	1	0	0	1	0
PB.4687.1	4	9	4	14	6	5	1	2
PB.4687.2	1	0	0	0	5	1	1	1
PB.4688.1	2	0	0	0	0	1	0	0
PB.4689.1	1	0	0	1	1	1	0	0
PB.4690.1	0	2	0	0	0	1	0	0
PB.4691.1	0	0	2	0	0	0	0	1
PB.4692.1	0	0	0	0	0	0	0	2
PB.4692.2	1	1	0	0	0	1	0	0
PB.4692.3	0	1	0	0	0	3	0	0
PB.4692.5	0	1	0	0	0	1	0	0
PB.4692.6	1	1	0	0	0	0	0	0
PB.4692.7	0	0	0	0	0	2	0	0
PB.4694.1	2	1	0	2	0	1	1	2
PB.4695.1	0	0	0	0	0	1	1	0
PB.4696.1	0	1	0	0	1	1	1	0
PB.4699.1	1	1	1	2	0	0	1	1
PB.4702.1	0	0	1	1	0	0	0	1
PB.4703.1	3	0	1	1	1	1	0	1
PB.4703.2	2	0	0	1	1	0	1	0
PB.4703.3	0	1	0	0	0	0	1	0
PB.4703.4	0	1	0	0	1	0	0	0
PB.4704.1	0	0	1	1	1	0	0	0
PB.4705.1	0	1	1	0	0	1	0	0
PB.4705.10	0	1	0	1	0	1	0	0
PB.4705.3	2	2	0	2	2	2	3	1
PB.4705.4	0	4	0	0	0	0	0	0
PB.4705.6	0	1	0	0	0	1	0	1
PB.4705.8	3	2	3	1	1	3	1	1
PB.4705.9	1	1	0	3	1	0	0	0
PB.4706.1	0	0	1	1	0	0	0	1
PB.4706.2	0	1	0	2	0	1	0	1
PB.4706.3	0	2	0	0	0	0	0	0
PB.4707.1	1	0	0	1	0	0	1	1
PB.4708.1	0	0	0	2	0	1	0	0
PB.4708.10	0	0	0	1	0	0	0	1
PB.4708.4	2	3	3	1	0	0	0	1
PB.4708.6	0	0	1	1	2	0	0	0
PB.4708.7	1	0	1	0	1	1	1	0
PB.4708.8	2	1	0	0	0	3	0	1
PB.4708.9	0	1	0	1	0	0	1	0
PB.4710.1	1	1	0	1	0	0	2	0
PB.4711.1	8	2	6	10	4	6	1	0
PB.4712.1	1	0	2	0	0	0	0	1
PB.4712.2	3	3	2	3	1	2	1	0
PB.4712.3	0	2	0	0	0	0	0	0
PB.4712.4	1	1	0	1	0	0	0	0
PB.4713.1	0	1	0	1	0	1	0	1
PB.4713.2	0	0	0	0	1	1	0	0
PB.4714.1	0	1	0	0	0	0	0	1
PB.4715.1	1	1	1	0	0	1	0	1
PB.4716.1	1	0	0	0	0	0	0	1
PB.4716.2	0	0	0	0	0	1	0	1
PB.4717.1	0	2	1	2	0	1	0	0
PB.4717.2	0	0	2	0	0	0	1	1
PB.4718.1	14	24	18	28	9	9	7	10
PB.4718.5	0	1	0	0	1	0	1	0
PB.4718.6	0	1	0	0	1	0	0	0
PB.4718.8	1	1	2	1	0	0	0	0
PB.4719.1	0	1	0	1	1	0	0	0
PB.4720.1	0	1	0	2	1	2	2	1
PB.4721.1	2	1	3	3	0	0	1	0
PB.4722.1	0	1	1	0	0	0	0	0
PB.4723.1	2	1	0	0	0	2	2	0
PB.4723.2	1	1	0	0	0	0	0	0
PB.4724.1	0	0	0	1	0	0	1	0
PB.4724.2	1	1	2	3	1	0	0	2
PB.4724.3	0	0	0	1	0	2	0	0
PB.4724.4	0	1	0	0	0	0	1	2
PB.4724.5	0	0	0	1	0	1	0	1
PB.4724.6	0	0	1	0	0	0	0	1
PB.4724.7	0	0	1	0	1	0	0	0
PB.4725.1	0	0	1	0	0	0	0	1
PB.4725.2	0	2	1	1	0	2	0	0
PB.4725.3	0	0	2	0	0	1	0	0
PB.4725.4	0	0	0	1	1	0	0	0
PB.4727.1	1	5	1	1	1	1	0	2
PB.4727.2	1	1	1	1	0	0	0	2
PB.4727.3	0	0	0	0	1	1	0	0
PB.4727.4	0	0	1	0	0	0	0	1
PB.4727.5	0	1	0	0	0	0	1	0
PB.4729.1	3	3	3	2	2	5	5	4
PB.4729.2	0	1	0	0	0	1	0	0
PB.4730.1	0	1	1	0	1	2	0	1
PB.4730.2	4	0	1	1	0	2	1	2
PB.4731.1	0	1	1	0	0	0	0	1
PB.4732.1	0	3	1	0	1	2	0	0
PB.4732.2	0	0	1	1	0	0	0	0
PB.4732.3	0	0	0	2	0	0	0	0
PB.4732.4	0	0	1	0	1	1	1	0
PB.4732.6	0	0	0	1	1	0	0	0
PB.4734.1	6	6	4	4	7	5	8	5
PB.4734.2	1	0	1	0	0	0	1	0
PB.4734.3	0	0	1	0	0	0	0	1
PB.4734.4	0	0	0	1	0	1	0	1
PB.4734.5	1	0	0	0	0	1	1	0
PB.4735.1	0	2	0	1	0	0	0	1
PB.4735.2	1	0	1	3	0	0	0	1
PB.4736.2	0	0	0	1	0	0	0	1
PB.4736.3	0	0	1	1	0	0	0	0
PB.4737.1	0	1	0	0	0	0	1	0
PB.4737.2	1	2	0	0	0	1	0	0
PB.4738.1	2	0	1	0	1	3	1	0
PB.4738.2	1	0	1	0	0	0	0	0
PB.4738.3	0	2	0	0	0	0	0	1
PB.4739.1	1	2	2	2	1	1	1	4
PB.4739.2	0	0	1	0	0	1	0	0
PB.4740.1	0	0	0	2	0	0	0	0
PB.4740.2	6	4	3	3	2	7	1	2
PB.4742.1	0	0	1	1	0	0	0	0
PB.4742.2	0	1	0	0	1	0	1	3
PB.4742.3	0	1	0	0	0	1	0	0
PB.4742.4	1	0	0	1	0	0	0	0
PB.4742.5	0	0	0	0	0	1	0	1
PB.4742.6	0	0	1	0	0	1	1	0
PB.4742.7	0	0	0	0	0	0	1	1
PB.4742.8	0	0	0	0	0	0	1	1
PB.4743.1	4	6	3	7	1	3	5	3
PB.4743.2	0	0	1	0	0	0	0	1
PB.4743.3	1	1	1	0	0	0	0	0
PB.4743.4	0	1	1	0	0	0	0	0
PB.4744.1	1	0	0	0	1	0	0	1
PB.4744.3	1	1	0	0	0	0	1	2
PB.4745.1	1	0	0	1	0	0	0	0
PB.4745.2	0	0	0	1	0	1	0	0
PB.4746.1	1	0	0	1	1	0	0	2
PB.4747.1	2	0	0	0	1	0	1	1
PB.4748.1	0	0	0	2	0	0	0	0
PB.4748.10	0	1	0	1	0	0	0	0
PB.4748.11	2	0	0	0	0	0	0	0
PB.4748.3	1	0	0	1	0	0	0	1
PB.4748.4	0	2	3	0	1	0	2	1
PB.4748.5	0	0	0	0	1	1	1	0
PB.4748.6	0	0	1	0	1	0	0	0
PB.4748.8	1	0	1	1	0	0	0	0
PB.4748.9	0	0	0	1	0	0	1	0
PB.4749.1	3	4	0	0	4	0	1	1
PB.4750.1	2	3	2	4	1	3	0	1
PB.4750.2	0	2	0	0	0	1	1	3
PB.4750.3	1	1	0	1	0	1	1	0
PB.4750.4	6	4	7	7	4	11	8	10
PB.4750.5	0	0	0	0	0	0	1	1
PB.4750.6	0	1	0	0	0	1	0	0
PB.4750.8	0	1	0	0	0	0	1	0
PB.4751.1	3	1	4	5	3	5	3	3
PB.4751.2	0	1	0	0	0	0	0	1
PB.4751.3	0	0	0	0	1	0	1	0
PB.4751.5	0	0	0	1	0	0	0	1
PB.4752.1	0	1	0	1	1	0	0	1
PB.4753.2	6	11	2	1	1	7	5	4
PB.4753.3	1	0	0	0	0	1	0	1
PB.4754.1	1	1	1	2	0	0	1	1
PB.4754.2	0	0	1	0	1	2	0	0
PB.4754.3	1	4	3	8	1	1	2	9
PB.4754.4	0	0	1	1	0	0	0	0
PB.4754.5	1	0	1	0	0	0	0	0
PB.4755.1	1	0	0	1	0	0	0	0
PB.4755.2	1	3	1	0	0	0	0	1
PB.4755.3	4	3	5	2	1	4	1	3
PB.4755.4	0	0	0	0	0	1	0	1
PB.4756.1	1	6	1	3	1	1	1	1
PB.4757.1	0	1	1	1	0	0	0	0
PB.4757.3	1	0	0	1	0	0	0	0
PB.4758.1	3	3	2	3	6	8	1	2
PB.4758.2	1	0	0	0	1	1	0	0
PB.4759.1	0	0	0	0	0	0	1	1
PB.4759.2	2	1	4	1	1	1	2	1
PB.4762.1	0	0	1	0	0	0	0	1
PB.4762.2	1	2	0	1	0	0	0	0
PB.4764.1	0	0	0	2	0	0	0	0
PB.4766.2	0	0	0	0	0	2	0	0
PB.4767.1	0	0	0	1	1	0	0	0
PB.4768.1	2	2	0	2	2	4	1	0
PB.4769.1	1	2	0	0	1	1	0	0
PB.4769.2	0	0	1	1	0	0	0	0
PB.4771.1	0	3	1	3	1	2	3	2
PB.4771.2	1	0	1	1	0	1	2	1
PB.4772.1	0	0	0	1	0	0	1	0
PB.4772.2	0	1	0	2	0	0	0	0
PB.4773.2	3	2	3	7	1	1	3	3
PB.4774.1	1	2	0	0	0	1	1	1
PB.4774.2	0	1	0	0	0	0	1	0
PB.4774.3	0	1	0	0	0	0	1	1
PB.4774.4	0	0	0	2	0	1	0	0
PB.4775.1	0	2	0	1	0	0	1	1
PB.4775.2	0	0	0	0	0	0	0	3
PB.4775.3	0	0	1	1	0	0	0	0
PB.4780.1	0	1	0	1	0	0	0	0
PB.4780.2	0	1	0	1	1	1	1	0
PB.4781.2	0	0	1	0	0	1	0	0
PB.4783.1	0	0	1	1	0	0	0	0
PB.4783.2	3	6	6	4	0	5	1	3
PB.4783.3	0	2	0	0	0	0	0	1
PB.4784.1	0	0	1	0	0	1	1	0
PB.4785.1	1	0	0	1	0	0	1	0
PB.4786.1	1	1	0	0	2	1	0	0
PB.4787.1	0	0	1	0	0	0	1	0
PB.4787.2	0	0	0	0	0	0	1	1
PB.4788.1	0	0	0	0	0	0	1	1
PB.4789.1	1	1	2	0	0	0	0	0
PB.4790.1	1	1	0	1	1	2	0	4
PB.4790.2	0	0	0	2	0	0	0	0
PB.4791.1	3	4	0	4	1	2	1	0
PB.4791.2	0	1	1	0	1	0	0	0
PB.4792.1	4	1	6	3	5	4	2	5
PB.4793.1	0	0	1	0	1	0	0	0
PB.4793.2	7	3	4	3	4	5	0	3
PB.4794.1	0	1	0	1	0	0	0	1
PB.4795.2	2	3	1	2	3	3	1	1
PB.4795.3	0	0	1	0	1	1	0	0
PB.4797.2	1	1	0	0	0	0	0	0
PB.4797.3	9	13	9	11	11	6	2	6
PB.4797.5	0	0	1	1	2	1	0	0
PB.4797.6	0	2	0	2	1	1	0	0
PB.4797.7	0	0	0	1	3	0	0	0
PB.4797.8	1	1	1	1	0	2	2	1
PB.4797.9	0	0	1	0	1	1	1	0
PB.4798.1	0	2	0	0	0	0	0	0
PB.4799.1	2	1	1	1	0	0	1	0
PB.4800.1	0	0	0	1	0	0	0	1
PB.4802.1	0	0	3	0	1	0	0	1
PB.4803.1	0	0	1	0	0	0	1	1
PB.4803.2	1	0	0	0	0	0	0	1
PB.4803.4	0	2	0	0	0	0	0	0
PB.4804.1	1	0	0	0	0	1	0	0
PB.4806.2	9	5	4	5	5	8	4	6
PB.4806.3	1	1	1	0	0	0	0	0
PB.4807.1	4	1	2	1	4	1	1	1
PB.4807.2	2	0	0	0	0	0	0	0
PB.4807.3	1	0	0	1	0	0	0	0
PB.4808.1	0	0	0	0	1	1	0	0
PB.4810.1	1	1	1	0	2	0	1	2
PB.4810.2	0	0	0	0	0	0	0	2
PB.4810.3	2	2	0	1	0	0	0	1
PB.4810.4	0	0	0	0	1	0	1	1
PB.4811.1	0	1	0	1	1	0	0	0
PB.4812.1	0	0	0	1	0	0	1	0
PB.4813.2	4	8	9	8	1	8	4	4
PB.4814.1	0	1	1	0	0	0	1	0
PB.4814.2	0	0	0	0	0	1	0	1
PB.4815.1	0	0	0	2	3	1	0	0
PB.4816.1	0	0	2	0	0	0	0	3
PB.4816.2	0	1	0	0	1	0	0	0
PB.4816.3	0	0	2	0	0	0	0	0
PB.4817.1	0	0	2	0	1	1	1	1
PB.4819.1	13	21	11	9	5	17	11	12
PB.4819.2	1	2	2	0	0	0	0	1
PB.4822.1	1	0	0	0	0	1	0	0
PB.4822.2	1	0	0	0	0	0	1	0
PB.4823.1	0	0	1	0	1	0	0	0
PB.4824.1	1	1	0	0	0	0	1	1
PB.4824.2	0	1	0	1	0	0	0	0
PB.4824.3	0	0	0	0	1	1	0	0
PB.4825.1	0	0	0	0	0	1	1	0
PB.4826.1	0	0	0	3	0	1	0	1
PB.4826.2	0	0	0	1	1	0	0	0
PB.4826.3	0	0	1	1	0	0	0	0
PB.4826.4	0	1	1	1	0	1	0	0
PB.4826.5	0	2	0	0	0	0	0	0
PB.4828.1	0	0	1	1	0	0	0	0
PB.4829.2	0	0	0	1	0	1	0	0
PB.4830.1	0	1	0	0	1	0	0	0
PB.4830.3	2	0	1	2	0	1	0	0
PB.4831.1	1	0	1	2	2	1	1	1
PB.4831.2	0	0	0	1	0	3	1	0
PB.4832.2	0	0	1	0	0	0	0	1
PB.4835.1	2	0	0	0	0	0	0	0
PB.4835.2	2	1	1	3	0	1	2	1
PB.4835.3	0	1	0	1	0	0	0	0
PB.4836.1	0	0	0	1	0	0	0	1
PB.4837.1	0	0	0	0	1	0	0	1
PB.4838.1	0	1	0	1	0	0	0	0
PB.4839.1	1	0	0	1	0	0	0	1
PB.4839.2	0	2	1	0	0	0	0	0
PB.4840.1	0	0	0	1	1	0	0	0
PB.4841.2	0	0	2	0	0	0	0	0
PB.4841.3	0	3	3	1	0	2	0	0
PB.4842.1	3	2	0	2	2	0	0	3
PB.4842.3	0	1	0	1	0	2	3	2
PB.4843.1	0	0	0	2	0	0	0	0
PB.4843.2	8	18	9	12	7	7	2	3
PB.4843.3	0	0	0	0	2	0	0	0
PB.4843.4	4	0	0	1	0	1	0	0
PB.4843.5	0	0	0	0	2	1	0	0
PB.4843.6	1	0	1	0	0	2	0	0
PB.4843.7	0	0	0	1	1	3	1	1
PB.4844.1	1	1	0	1	0	0	0	0
PB.4844.10	2	0	0	0	0	2	0	1
PB.4844.11	0	0	0	1	0	0	0	1
PB.4844.12	0	1	0	0	0	1	0	0
PB.4844.5	1	0	0	0	0	1	0	1
PB.4844.6	13	16	11	18	2	16	9	5
PB.4844.8	0	0	0	1	0	1	0	0
PB.4845.1	0	0	0	0	1	0	0	1
PB.4845.2	0	1	1	2	1	2	0	1
PB.4845.3	13	15	8	10	6	6	3	3
PB.4846.1	3	5	2	2	2	0	1	0
PB.4846.2	3	3	0	6	2	2	2	4
PB.4847.2	1	0	1	1	0	0	1	2
PB.4848.1	1	2	0	1	1	0	0	0
PB.4848.3	1	2	0	0	0	2	0	0
PB.4849.1	0	1	2	2	0	0	2	1
PB.4849.3	3	1	4	2	1	0	2	4
PB.4850.1	0	4	2	1	2	2	2	0
PB.4851.1	4	12	5	8	3	7	4	14
PB.4851.2	0	0	1	0	0	0	0	1
PB.4852.1	1	0	0	0	0	0	0	1
PB.4853.1	0	0	0	0	1	0	0	1
PB.4853.2	1	2	0	2	2	0	2	0
PB.4854.1	0	2	0	1	1	1	1	0
PB.4857.1	0	1	0	1	0	0	0	2
PB.4858.1	1	4	2	1	0	0	0	1
PB.4858.2	1	0	1	0	1	0	0	0
PB.4859.2	2	2	1	1	4	1	0	0
PB.4859.3	0	0	0	1	1	0	0	0
PB.4861.1	2	0	0	0	0	0	0	1
PB.4861.2	0	0	1	0	0	0	1	0
PB.4861.3	0	0	0	1	0	1	0	0
PB.4861.4	0	1	0	0	0	1	0	0
PB.4861.5	2	2	0	1	0	1	2	0
PB.4862.1	0	1	0	1	0	0	1	0
PB.4863.1	0	0	0	1	0	2	0	0
PB.4864.1	0	1	0	2	0	1	0	0
PB.4865.2	0	0	1	0	1	0	0	1
PB.4866.1	1	1	0	0	0	0	0	1
PB.4867.1	0	0	0	0	0	2	0	0
PB.4869.1	0	1	1	1	1	2	0	1
PB.4870.2	0	0	0	1	0	1	0	0
PB.4871.1	0	1	1	0	0	0	0	1
PB.4873.1	2	5	1	1	0	0	2	1
PB.4873.2	0	0	1	0	0	0	0	1
PB.4873.3	1	0	1	0	0	0	0	0
PB.4874.1	0	2	0	0	0	0	0	0
PB.4875.1	0	2	1	1	2	1	0	0
PB.4876.1	0	0	1	0	0	1	0	0
PB.4876.2	0	0	1	0	0	0	0	1
PB.4876.3	4	6	4	2	3	2	2	8
PB.4876.4	0	0	2	0	0	0	0	0
PB.4877.1	1	2	0	1	0	0	0	0
PB.4877.2	1	0	0	1	0	0	0	0
PB.4878.1	5	1	0	2	0	2	1	4
PB.4878.2	0	1	0	0	0	1	0	0
PB.4879.1	1	1	0	1	3	0	0	0
PB.4880.1	0	0	0	1	0	0	0	1
PB.4881.1	1	0	0	0	0	0	1	0
PB.4882.1	0	2	2	0	0	1	0	0
PB.4885.1	1	2	1	2	1	0	0	3
PB.4885.2	1	0	0	0	1	1	1	0
PB.4886.1	0	1	0	0	0	0	0	1
PB.4886.2	0	0	1	1	0	0	0	1
PB.4886.3	0	1	0	1	1	0	2	0
PB.4886.4	2	4	1	4	2	1	6	7
PB.4886.5	1	0	0	0	0	0	1	1
PB.4886.6	0	0	0	0	1	0	4	2
PB.4886.7	0	0	0	2	0	3	1	0
PB.4887.1	0	1	1	0	1	2	0	0
PB.4888.2	1	1	6	3	4	1	1	2
PB.4888.3	1	0	0	1	0	1	1	0
