transcript_id	All
PB.3083.17	3
PB.3083.2	3
PB.3083.4	2
PB.3083.5	2
PB.3083.6	562
PB.3083.9	6
PB.3084.1	2
PB.3084.10	2
PB.3084.13	2
PB.3084.17	4
PB.3084.18	34
PB.3084.19	5
PB.3084.22	22
PB.3084.23	4
PB.3084.4	15
PB.3084.5	11
PB.3084.6	159
PB.3084.8	5
PB.3084.9	3
PB.3085.1	2
PB.3086.1	3
PB.3086.2	4
PB.3086.3	2
PB.3087.2	22
PB.3087.3	8
PB.3087.5	2
PB.3088.1	35
PB.3089.1	2
PB.3089.2	2
PB.3089.3	7
PB.3090.1	2
PB.3092.1	2
PB.3093.1	7
PB.3095.1	5
PB.3095.2	2
PB.3095.3	10
PB.3095.4	2
PB.3095.5	2
PB.3097.4	130
PB.3097.5	2
PB.3098.1	5
PB.3099.1	2
PB.3102.1	2
PB.3103.1	3
PB.3104.1	3
PB.3106.1	2
PB.3106.2	22
PB.3106.3	2
PB.3107.1	22
PB.3108.1	2
PB.3109.1	18
PB.3109.2	2
PB.3109.3	2
PB.3109.4	3
PB.3109.5	4
PB.3109.6	3
PB.3110.1	4
PB.3111.1	3
PB.3111.2	2
PB.3111.4	2
PB.3111.5	2
PB.3111.6	4
PB.3111.7	70
PB.3111.8	2
PB.3112.1	20
PB.3113.1	2
PB.3113.2	2
PB.3115.1	2
PB.3116.1	16
PB.3117.1	52
PB.3117.2	2
PB.3117.3	2
PB.3118.1	4
PB.3119.1	3
PB.3120.1	12
PB.3120.2	24
PB.3120.3	2
PB.3121.1	3
PB.3121.2	2
PB.3121.3	2
PB.3121.4	5
PB.3122.1	3
PB.3122.2	4
PB.3122.3	10
PB.3122.4	2
PB.3123.1	3
PB.3124.1	3
PB.3124.2	25
PB.3124.3	3
PB.3126.1	2
PB.3126.2	2
PB.3126.3	2
PB.3126.4	2
PB.3127.1	2
PB.3127.2	10
PB.3127.3	41
PB.3127.4	7
PB.3127.5	2
PB.3127.6	3
PB.3127.7	3
PB.3128.1	47
PB.3128.3	2
PB.3128.4	2
PB.3128.5	3
PB.3129.1	7
PB.3131.1	2
PB.3133.1	21
PB.3133.2	4
PB.3133.3	3
PB.3133.4	2
PB.3133.5	2
PB.3134.1	3
PB.3134.2	2
PB.3134.3	3
PB.3134.4	13
PB.3135.1	35
PB.3135.2	10
PB.3135.3	2
PB.3135.4	2
PB.3136.1	2
PB.3137.1	2
PB.3138.1	36
PB.3140.1	2
PB.3142.1	2
PB.3142.2	2
PB.3143.1	20
PB.3144.1	2
PB.3145.1	11
PB.3146.2	2
PB.3146.3	10
PB.3146.4	2
PB.3147.1	4
PB.3148.1	3
PB.3148.2	15
PB.3148.3	2
PB.3149.1	3
PB.3149.10	2
PB.3149.2	2
PB.3149.3	40
PB.3149.4	2
PB.3149.5	113
PB.3149.7	6
PB.3149.8	11
PB.3149.9	10
PB.3150.1	45
PB.3151.1	19
PB.3151.3	6
PB.3152.1	16
PB.3153.1	3
PB.3154.2	4
PB.3154.3	45
PB.3155.1	2
PB.3155.4	3
PB.3155.5	8
PB.3155.6	29
PB.3157.1	6
PB.3158.2	6
PB.3158.3	8
PB.3158.4	2
PB.3158.5	4
PB.3158.6	2
PB.3160.1	9
PB.3161.1	22
PB.3161.2	3
PB.3161.3	2
PB.3161.4	2
PB.3162.1	7
PB.3163.1	19
PB.3166.1	3
PB.3167.1	7
PB.3168.1	3
PB.3168.2	2
PB.3169.1	3
PB.3170.1	2
PB.3172.1	4
PB.3173.1	8
PB.3175.2	20
PB.3175.3	2
PB.3177.1	6
PB.3177.2	3
PB.3179.1	2
PB.3181.1	10
PB.3183.1	9
PB.3184.1	2
PB.3184.2	3
PB.3184.3	8
PB.3184.4	4
PB.3185.1	11
PB.3185.2	2
PB.3186.1	2
PB.3186.2	2
PB.3186.3	2
PB.3186.4	2
PB.3186.5	4
PB.3187.1	88
PB.3187.3	21
PB.3187.4	9
PB.3187.6	2
PB.3188.1	6
PB.3188.2	2
PB.3189.1	16
PB.3189.3	6
PB.3191.1	2
PB.3191.2	4
PB.3191.3	2
PB.3191.4	2
PB.3191.5	23
PB.3192.1	9
PB.3193.1	3
PB.3193.2	6
PB.3193.4	8
PB.3195.1	4
PB.3196.2	2
PB.3196.3	2
PB.3196.4	3
PB.3196.5	2
PB.3197.1	3
PB.3197.2	14
PB.3197.3	3
PB.3197.4	2
PB.3197.5	2
PB.3197.6	6
PB.3198.1	12
PB.3199.1	2
PB.3200.1	5
PB.3200.3	42
PB.3200.4	4
PB.3200.5	2
PB.3200.7	4
PB.3201.2	2
PB.3201.4	3
PB.3201.5	2
PB.3201.6	8
PB.3201.7	8
PB.3201.8	2
PB.3202.1	2
PB.3202.2	2
PB.3202.3	3
PB.3202.5	2
PB.3202.6	2
PB.3202.7	2
PB.3203.1	2
PB.3204.1	3
PB.3205.1	3
PB.3206.1	21
PB.3206.2	5
PB.3206.3	2
PB.3206.4	2
PB.3206.5	3
PB.3207.1	3
PB.3207.2	5
PB.3207.3	2
PB.3208.1	10
PB.3208.2	4
PB.3208.3	4
PB.3208.4	40
PB.3208.5	2
PB.3208.6	4
PB.3208.7	13
PB.3209.1	3
PB.3210.1	2
PB.3210.2	2
PB.3211.1	21
PB.3211.2	3
PB.3211.3	2
PB.3212.3	9
PB.3213.1	5
PB.3213.2	11
PB.3214.1	2
PB.3215.1	3
PB.3215.2	3
PB.3215.3	29
PB.3215.4	3
PB.3215.5	3
PB.3216.1	2
PB.3216.2	30
PB.3217.1	2
PB.3218.1	4
PB.3218.2	2
PB.3218.3	2
PB.3218.4	2
PB.3219.1	2
PB.3219.2	62
PB.3219.4	2
PB.3220.1	2
PB.3221.1	2
PB.3221.2	6
PB.3221.3	11
PB.3221.4	3
PB.3221.5	3
PB.3222.1	8
PB.3222.2	2
PB.3222.3	2
PB.3223.3	7
PB.3223.4	6
PB.3224.1	2
PB.3225.11	2
PB.3225.12	4
PB.3225.13	6
PB.3225.15	2
PB.3225.16	5
PB.3225.18	6
PB.3225.19	2
PB.3225.20	8
PB.3225.3	25
PB.3225.4	205
PB.3225.5	4
PB.3225.8	13
PB.3226.1	12
PB.3227.1	15
PB.3227.2	11
PB.3228.2	3
PB.3229.1	5
PB.3229.2	2
PB.3230.1	3
PB.3232.1	4
PB.3233.1	3
PB.3234.1	6
PB.3234.2	2
PB.3234.3	2
PB.3235.1	3
PB.3236.20	2
PB.3236.21	3
PB.3236.22	3
PB.3236.23	5
PB.3236.24	5
PB.3236.25	2
PB.3236.26	4
PB.3237.1	41
PB.3239.1	2
PB.3240.1	70
PB.3240.3	2
PB.3240.4	2
PB.3240.5	2
PB.3240.6	2
PB.3240.7	4
PB.3241.1	3
PB.3241.2	2
PB.3241.3	2
PB.3241.4	2
PB.3241.5	3
PB.3241.6	2
PB.3242.1	7
PB.3242.10	4
PB.3242.11	3
PB.3242.12	3
PB.3242.13	2
PB.3242.2	27
PB.3242.3	20
PB.3242.4	70
PB.3242.5	3
PB.3242.6	2
PB.3242.7	4
PB.3242.8	6
PB.3242.9	5
PB.3243.1	5
PB.3243.2	2
PB.3244.1	2
PB.3245.1	2
PB.3246.1	3
PB.3246.2	2
PB.3248.1	5
PB.3249.1	18
PB.3249.3	13
PB.3250.2	11
PB.3251.3	28
PB.3251.4	2
PB.3251.5	3
PB.3251.7	3
PB.3251.9	8
PB.3252.1	9
PB.3252.3	14
PB.3253.1	400
PB.3253.11	6
PB.3253.12	6
PB.3253.13	20
PB.3253.14	7
PB.3253.15	3
PB.3253.2	4
PB.3253.3	5
PB.3253.5	17
PB.3253.7	5
PB.3253.8	2
PB.3254.1	2
PB.3255.1	79
PB.3256.1	4
PB.3257.2	17
PB.3257.3	4
PB.3258.1	2
PB.3259.2	7
PB.3259.3	3
PB.3259.4	2
PB.3260.1	2
PB.3261.1	2
PB.3263.1	4
PB.3263.2	6
PB.3263.3	10
PB.3264.1	4
PB.3266.1	7
PB.3266.2	3
PB.3266.3	4
PB.3267.1	27
PB.3267.2	8
PB.3268.1	3
PB.3268.2	5
PB.3268.4	16
PB.3268.5	6
PB.3270.1	2
PB.3271.1	7
PB.3271.2	4
PB.3273.1	2
PB.3274.1	12
PB.3275.1	2
PB.3276.1	2
PB.3277.1	2
PB.3277.2	4
PB.3278.1	2
PB.3279.1	2
PB.3279.2	3
PB.3279.3	2
PB.3281.1	7
PB.3281.2	3
PB.3281.3	2
PB.3281.5	2
PB.3283.1	2
PB.3283.2	2
PB.3283.3	11
PB.3285.1	3
PB.3285.2	15
PB.3285.3	2
PB.3285.4	3
PB.3286.1	2
PB.3289.1	2
PB.3289.2	2
PB.3290.1	6
PB.3291.2	2
PB.3291.3	2
PB.3292.1	3
PB.3292.2	3
PB.3292.3	3
PB.3293.1	2
PB.3294.1	6
PB.3295.1	2
PB.3295.2	2
PB.3296.1	8
PB.3298.1	2
PB.3299.1	2
PB.3300.1	2
PB.3300.2	2
PB.3302.1	2
PB.3303.1	11
PB.3304.1	2
PB.3305.1	5
PB.3306.1	2
PB.3306.2	12
PB.3307.1	3
PB.3307.2	4
PB.3308.1	3
PB.3312.1	2
PB.3313.1	58
PB.3314.2	4
PB.3315.1	5
PB.3315.2	8
PB.3317.1	2
PB.3319.1	44
PB.3319.2	3
PB.3320.1	42
PB.3320.2	2
PB.3321.1	2
PB.3323.1	9
PB.3323.2	2
PB.3323.3	6
PB.3324.1	7
PB.3326.1	4
PB.3328.1	86
PB.3328.2	11
PB.3328.9	2
PB.3329.1	2
PB.3329.2	3
PB.3329.4	64
PB.3329.5	2
PB.3329.6	2
PB.3333.1	2
PB.3335.2	12
PB.3335.22	7
PB.3335.23	2
PB.3335.24	3
PB.3335.26	2
PB.3335.27	23
PB.3335.28	2
PB.3335.3	7
PB.3335.4	2
PB.3335.5	5
PB.3335.7	5
PB.3335.9	2
PB.3336.1	4
PB.3336.2	2
PB.3336.3	2
PB.3338.1	3
PB.3339.1	2
PB.3339.2	3
PB.3341.1	2
PB.3341.2	4
PB.3341.3	2
PB.3342.1	2
PB.3343.1	2
PB.3343.2	54
PB.3343.3	3
PB.3343.4	2
PB.3343.6	2
PB.3344.1	2
PB.3344.2	92
PB.3344.4	3
PB.3345.1	2
PB.3348.1	10
PB.3348.2	2
PB.3349.1	2
PB.3349.2	2
PB.3350.1	6
PB.3351.1	40
PB.3351.2	13
PB.3351.3	2
PB.3351.4	7
PB.3351.5	3
PB.3354.1	3
PB.3356.1	2
PB.3356.4	3
PB.3356.5	5
PB.3356.6	2
PB.3357.1	71
PB.3357.2	7
PB.3357.3	4
PB.3359.2	11
PB.3359.3	26
PB.3359.4	17
PB.3359.5	2
PB.3359.6	2
PB.3360.1	6
PB.3361.1	20
PB.3361.2	3
PB.3361.3	5
PB.3362.1	2
PB.3367.1	5
PB.3367.2	3
PB.3367.3	23
PB.3368.1	2
PB.3368.2	4
PB.3370.1	2
PB.3370.2	5
PB.3372.1	6
PB.3377.1	4
PB.3378.1	2
PB.3379.2	5
PB.3381.1	2
PB.3383.1	6
PB.3384.1	4
PB.3385.1	94
PB.3385.2	9
PB.3385.3	8
PB.3385.4	2
PB.3387.1	15
PB.3388.100	2137
PB.3388.1005	3
PB.3388.1016	2
PB.3388.102	4
PB.3388.103	489
PB.3388.1042	5
PB.3388.1044	5
PB.3388.105	2
PB.3388.106	45
PB.3388.107	8
PB.3388.109	384
PB.3388.1090	2
PB.3388.1092	44
PB.3388.11	2
PB.3388.110	442
PB.3388.1102	2
PB.3388.1108	19
PB.3388.1109	3
PB.3388.1110	4
PB.3388.112	305
PB.3388.1122	5
PB.3388.113	2
PB.3388.114	269
PB.3388.1140	2
PB.3388.1143	12
PB.3388.115	10
PB.3388.1167	16
PB.3388.117	159
PB.3388.1176	4
PB.3388.118	9
PB.3388.1189	9
PB.3388.119	59
PB.3388.1192	5
PB.3388.12	3
PB.3388.1201	14
PB.3388.1216	5
PB.3388.1217	12
PB.3388.1236	6
PB.3388.1246	2
PB.3388.1249	22
PB.3388.1252	3
PB.3388.1255	3
PB.3388.126	2
PB.3388.127	55
PB.3388.128	5
PB.3388.1282	7
PB.3388.1297	2
PB.3388.13	48
PB.3388.133	35
PB.3388.135	41
PB.3388.138	3158
PB.3388.1390	8
PB.3388.1398	2319
PB.3388.1406	5
PB.3388.141	26
PB.3388.142	9
PB.3388.1424	12
PB.3388.149	15
PB.3388.1491	7
PB.3388.1512	359
PB.3388.1519	2
PB.3388.1533	2
PB.3388.1536	4
PB.3388.154	35
PB.3388.156	5
PB.3388.1561	3
PB.3388.1572	2
PB.3388.1625	101
PB.3388.1626	65
PB.3388.1627	62
PB.3388.1628	3053
PB.3388.1629	624
PB.3388.1630	105
PB.3388.1632	219
PB.3388.1633	865
PB.3388.1634	373
PB.3388.1636	349
PB.3388.1637	445
PB.3388.1638	335
PB.3388.1639	264
PB.3388.1640	915
PB.3388.1641	2
PB.3388.1642	270
PB.3388.1646	72
PB.3388.165	6
PB.3388.1650	706
PB.3388.1652	189
PB.3388.1653	584
PB.3388.1654	27
PB.3388.1655	2
PB.3388.1660	14
PB.3388.1662	6
PB.3388.1663	11
PB.3388.1671	10
PB.3388.1678	6
PB.3388.1684	5
PB.3388.1685	3
PB.3388.1687	6
PB.3388.169	1281
PB.3388.1691	5
PB.3388.1693	2
PB.3388.1696	2
PB.3388.1697	10
PB.3388.17	3
PB.3388.170	3
PB.3388.1705	2
PB.3388.1706	5
PB.3388.1712	11
PB.3388.1714	14
PB.3388.1717	2
PB.3388.1718	11
PB.3388.172	2462
PB.3388.1721	19
PB.3388.1726	11
PB.3388.173	90
PB.3388.1733	2
PB.3388.1734	4
PB.3388.1736	5
PB.3388.1739	14
PB.3388.174	14
PB.3388.1746	11
PB.3388.1747	5
PB.3388.1748	9
PB.3388.1749	7
PB.3388.1760	2
PB.3388.1762	5
PB.3388.177	5
PB.3388.1773	2
PB.3388.1774	15
PB.3388.1780	14
PB.3388.179	27
PB.3388.1791	3
PB.3388.1792	12
PB.3388.1793	2
PB.3388.1794	3
PB.3388.1796	13
PB.3388.18	2
PB.3388.180	55
PB.3388.181	7
PB.3388.1817	22
PB.3388.182	3
PB.3388.1833	16
PB.3388.1840	2
PB.3388.1852	3
PB.3388.1856	16
PB.3388.1857	2
PB.3388.1859	2
PB.3388.1863	7
PB.3388.1865	2
PB.3388.1866	8
PB.3388.1868	2
PB.3388.1872	30
PB.3388.1882	2
PB.3388.19	18
PB.3388.1904	8
PB.3388.1906	113
PB.3388.1910	26
PB.3388.1914	151
PB.3388.1915	2
PB.3388.1921	61
PB.3388.1935	27
PB.3388.1936	4
PB.3388.1939	86
PB.3388.1943	2
PB.3388.1956	24
PB.3388.1961	5
PB.3388.1962	9
PB.3388.1966	4
PB.3388.1967	5
PB.3388.1969	4
PB.3388.1970	2
PB.3388.1971	6
PB.3388.1972	2
PB.3388.1974	2
PB.3388.1975	5
PB.3388.1976	2
PB.3388.1977	16
PB.3388.1978	2
PB.3388.1981	3
PB.3388.1982	37
PB.3388.1983	71
PB.3388.1984	83
PB.3388.1985	446
PB.3388.1986	6
PB.3388.1987	8
PB.3388.1988	82
PB.3388.1991	2
PB.3388.1992	3
PB.3388.2	2
PB.3388.20	2
PB.3388.2020	2
PB.3388.2021	2
PB.3388.2023	2
PB.3388.2024	14
PB.3388.2026	13
PB.3388.2027	2
PB.3388.2029	6
PB.3388.2030	3
PB.3388.2031	3
PB.3388.2032	16
PB.3388.2033	3
PB.3388.2035	2
PB.3388.2036	3
PB.3388.2037	2
PB.3388.2038	4
PB.3388.2039	2
PB.3388.204	3
PB.3388.2040	7
PB.3388.2041	3
PB.3388.2042	2
PB.3388.2043	4
PB.3388.2045	2
PB.3388.2046	4
PB.3388.2047	6
PB.3388.2048	5
PB.3388.2049	10
PB.3388.2050	2
PB.3388.2063	9
PB.3388.2064	2
PB.3388.2068	3
PB.3388.2076	35
PB.3388.2078	3
PB.3388.2079	2
PB.3388.2080	8
PB.3388.2081	7
PB.3388.2082	3
PB.3388.2083	4
PB.3388.2084	8
PB.3388.2085	3
PB.3388.2086	7
PB.3388.2087	8
PB.3388.2089	2
PB.3388.2090	2
PB.3388.2091	4
PB.3388.2098	26
PB.3388.2099	2
PB.3388.21	48
PB.3388.2101	2
PB.3388.2102	2
PB.3388.2103	2
PB.3388.2104	16
PB.3388.2105	2
PB.3388.2106	2
PB.3388.2110	2
PB.3388.2112	6
PB.3388.2113	4
PB.3388.2115	2
PB.3388.218	23
PB.3388.220	55
PB.3388.221	20
PB.3388.223	132
PB.3388.241	126
PB.3388.255	3737
PB.3388.26	2
PB.3388.261	1573
PB.3388.263	61
PB.3388.265	9
PB.3388.27	3
PB.3388.277	51
PB.3388.28	53
PB.3388.281	37
PB.3388.292	15
PB.3388.295	85
PB.3388.3	166
PB.3388.31	2
PB.3388.312	9
PB.3388.319	114
PB.3388.32	38
PB.3388.323	8
PB.3388.332	2140
PB.3388.339	3262
PB.3388.34	71
PB.3388.344	19
PB.3388.35	162
PB.3388.352	1978
PB.3388.356	59
PB.3388.358	2
PB.3388.36	2
PB.3388.37	23
PB.3388.375	2
PB.3388.38	2
PB.3388.380	15
PB.3388.386	105
PB.3388.39	92
PB.3388.390	2
PB.3388.40	30
PB.3388.403	3
PB.3388.414	77
PB.3388.418	7
PB.3388.42	55
PB.3388.428	1748
PB.3388.43	31
PB.3388.442	4804
PB.3388.458	85
PB.3388.479	113
PB.3388.484	2
PB.3388.49	4
PB.3388.498	2
PB.3388.50	57
PB.3388.500	2
PB.3388.51	103
PB.3388.530	2
PB.3388.557	5
PB.3388.559	42
PB.3388.566	26
PB.3388.573	2
PB.3388.581	80
PB.3388.59	2
PB.3388.60	2
PB.3388.62	2
PB.3388.624	2
PB.3388.628	7
PB.3388.640	3
PB.3388.649	18
PB.3388.656	2
PB.3388.661	57
PB.3388.672	19
PB.3388.727	3
PB.3388.744	12
PB.3388.763	3
PB.3388.77	364
PB.3388.770	3
PB.3388.772	4
PB.3388.793	3
PB.3388.81	12864
PB.3388.83	2
PB.3388.836	8
PB.3388.841	15
PB.3388.843	49
PB.3388.846	2
PB.3388.852	4
PB.3388.853	2
PB.3388.87	2249
PB.3388.883	4
PB.3388.885	2
PB.3388.89	2
PB.3388.892	3
PB.3388.901	2
PB.3388.903	10
PB.3388.925	15
PB.3388.948	5
PB.3388.954	3
PB.3388.955	5
PB.3388.960	10
PB.3388.970	21
PB.3388.983	2
PB.3388.984	4
PB.3388.99	2
PB.3389.1	2
PB.3390.1	2
PB.3390.2	35
PB.3390.3	2
PB.3390.5	57
PB.3390.6	2
PB.3390.7	2
PB.3390.8	2
PB.3391.2	2
PB.3392.1	19
PB.3392.2	5
PB.3392.3	4
PB.3394.1	2
PB.3395.1	16
PB.3396.3	2
PB.3396.4	2
PB.3396.5	2
PB.3396.6	3
PB.3396.7	2
PB.3396.8	7
PB.3397.2	2
PB.3398.1	6
PB.3399.1	4
PB.3400.1	2
PB.3401.1	6
PB.3401.3	2
PB.3402.1	3
PB.3402.2	4
PB.3402.3	33
PB.3403.1	4
PB.3403.2	3
PB.3404.2	36
PB.3404.3	3
PB.3405.1	2
PB.3406.1	5
PB.3406.2	8
PB.3406.3	2
PB.3406.4	11
PB.3406.5	2
PB.3406.6	3
PB.3407.1	2
PB.3409.1	2
PB.3409.2	3
PB.3409.3	111
PB.3409.5	4
PB.3410.1	2
PB.3411.1	6
PB.3411.2	2
PB.3412.1	2
PB.3412.2	17
PB.3413.1	2
PB.3415.1	2
PB.3415.2	3
PB.3416.1	16
PB.3416.10	3
PB.3416.11	5
PB.3416.12	2
PB.3416.13	3
PB.3416.14	7
PB.3416.15	2
PB.3416.16	3
PB.3416.17	2
PB.3416.18	2
PB.3416.19	3
PB.3416.2	2
PB.3416.20	2
PB.3416.21	10
PB.3416.22	2
PB.3416.23	3
PB.3416.24	6
PB.3416.25	13
PB.3416.26	10
PB.3416.28	4
PB.3416.29	5
PB.3416.3	16
PB.3416.30	8
PB.3416.31	5
PB.3416.32	4
PB.3416.33	3
PB.3416.34	12
PB.3416.35	4
PB.3416.4	3
PB.3416.5	39
PB.3416.6	2
PB.3416.7	6
PB.3416.8	2
PB.3416.9	3
PB.3417.1	9
PB.3419.1	2
PB.3420.1	2
PB.3420.2	2
PB.3421.1	3
PB.3422.1	4
PB.3423.1	23
PB.3424.2	2
PB.3424.3	26
PB.3425.1	33
PB.3425.2	3
PB.3426.1	3
PB.3427.1	2
PB.3428.1	2
PB.3428.2	2
PB.3430.1	14
PB.3431.1	2
PB.3432.1	33
PB.3433.1	7
PB.3433.2	8
PB.3433.4	10
PB.3435.1	3
PB.3435.2	2
PB.3436.2	14
PB.3438.1	17
PB.3438.2	2
PB.3438.5	7
PB.3439.1	4
PB.3440.1	2
PB.3441.1	2
PB.3443.1	9
PB.3444.1	8
PB.3445.1	4
PB.3446.1	92
PB.3446.2	2
PB.3446.3	5
PB.3447.1	2
PB.3447.2	2
PB.3447.3	2
PB.3449.1	3
PB.3450.1	4
PB.3450.2	4
PB.3452.1	29
PB.3453.1	2
PB.3454.1	2
PB.3455.1	2
PB.3455.2	16
PB.3455.3	9
PB.3456.1	2
PB.3456.2	5
PB.3456.3	7
PB.3456.4	42
PB.3456.5	3
PB.3456.6	2
PB.3456.7	2
PB.3456.8	2
PB.3457.1	23
PB.3457.2	6
PB.3458.1	9
PB.3458.2	3
PB.3458.3	10
PB.3458.4	2
PB.3458.5	3
PB.3461.1	4
PB.3463.1	4
PB.3463.3	2
PB.3464.1	12
PB.3464.2	36
PB.3464.4	3
PB.3465.1	2
PB.3466.1	2
PB.3467.1	3
PB.3468.1	3
PB.3468.2	21
PB.3468.3	2
PB.3468.4	2
PB.3470.1	2
PB.3471.1	290
PB.3471.10	4
PB.3471.11	4
PB.3471.12	7
PB.3471.13	3
PB.3471.14	2
PB.3471.15	7
PB.3471.16	5
PB.3471.2	2
PB.3471.3	2
PB.3471.5	3
PB.3471.6	5
PB.3471.7	5
PB.3471.8	7
PB.3471.9	4
PB.3473.1	2
PB.3474.1	5
PB.3475.1	4
PB.3476.1	3
PB.3478.1	2
PB.3479.1	3
PB.3479.2	2
PB.3480.1	2
PB.3481.1	2
PB.3481.2	12
PB.3482.1	15
PB.3482.3	18
PB.3483.2	5
PB.3483.3	4
PB.3483.4	4
PB.3483.5	37
PB.3483.6	10
PB.3483.7	5
PB.3483.8	3
PB.3484.1	3
PB.3485.1	18
PB.3485.2	2
PB.3485.3	3
PB.3486.1	10
PB.3487.2	113
PB.3487.3	2
PB.3489.1	12
PB.3490.1	4
PB.3491.1	329
PB.3491.2	4
PB.3491.4	3
PB.3491.6	4
PB.3491.7	21
PB.3493.1	2
PB.3493.2	2
PB.3493.3	2
PB.3493.4	2
PB.3494.1	3
PB.3494.2	16
PB.3494.3	11
PB.3494.4	23
PB.3495.1	7
PB.3495.2	2
PB.3497.1	2
PB.3498.1	2
PB.3498.2	6
PB.3499.1	5
PB.3500.1	3
PB.3500.2	2
PB.3501.1	13
PB.3502.1	2
PB.3502.2	2
PB.3503.1	2
PB.3503.2	3
PB.3503.3	2
PB.3503.4	2
PB.3504.2	253
PB.3504.3	6
PB.3504.4	3
PB.3504.5	2
PB.3504.6	4
PB.3506.1	10
PB.3507.2	8
PB.3508.1	53
PB.3508.2	4
PB.3509.1	3
PB.3509.3	2
PB.3510.1	18
PB.3510.2	2
PB.3511.1	7
PB.3512.1	11
PB.3512.2	2
PB.3512.3	2
PB.3513.2	6
PB.3514.1	21
PB.3514.2	2
PB.3515.1	5
PB.3515.2	4
PB.3516.2	5
PB.3516.3	3
PB.3516.4	2
PB.3516.5	5
PB.3516.6	2
PB.3516.7	5
PB.3516.8	2
PB.3516.9	2
PB.3517.1	3
PB.3518.1	14
PB.3519.1	5
PB.3519.2	2
PB.3520.1	2
PB.3520.2	2
PB.3520.3	3
PB.3520.5	4
PB.3521.1	7
PB.3521.2	5
PB.3521.3	2
PB.3521.5	3
PB.3522.1	8
PB.3523.1	2
PB.3523.10	7
PB.3523.2	3
PB.3523.3	69
PB.3523.8	4
PB.3524.1	10
PB.3525.1	6
PB.3526.1	27
PB.3527.1	2
PB.3528.1	9
PB.3528.2	6
PB.3529.1	11
PB.3529.2	2
PB.3530.1	2
PB.3530.3	27
PB.3531.1	3
PB.3531.2	15
PB.3531.3	2
PB.3532.1	6
PB.3532.2	11
PB.3532.3	17
PB.3532.4	2
PB.3533.1	10
PB.3534.2	2
PB.3534.3	20
PB.3535.1	6
PB.3535.2	66
PB.3535.3	2
PB.3537.2	5
PB.3537.3	3
PB.3537.4	4
PB.3538.1	5
PB.3538.2	4
PB.3539.2	2
PB.3540.1	8
PB.3541.1	5
PB.3542.2	12
PB.3544.1	24
PB.3545.1	36
PB.3546.1	3
PB.3546.3	17
PB.3547.1	2
PB.3547.2	7
PB.3548.1	2
PB.3550.1	27
PB.3550.2	2
PB.3551.1	13
PB.3552.1	6
PB.3553.1	14
PB.3553.2	4
PB.3554.1	3
PB.3554.2	12
PB.3554.3	2
PB.3556.1	5
PB.3558.1	52
PB.3559.1	3
PB.3559.2	11
PB.3560.3	30
PB.3560.4	3
PB.3560.6	2
PB.3561.1	11
PB.3561.2	12
PB.3561.5	2
PB.3562.1	29
PB.3562.2	8
PB.3563.1	53
PB.3563.10	9
PB.3563.11	7
PB.3563.12	5
PB.3563.13	4
PB.3563.14	5
PB.3563.2	31
PB.3563.3	91
PB.3563.5	3
PB.3563.6	6
PB.3563.7	13
PB.3563.8	36
PB.3563.9	2
PB.3565.1	2
PB.3565.3	2
PB.3565.5	2
PB.3566.1	6
PB.3567.1	10
PB.3568.1	2
PB.3569.1	3
PB.3569.2	8
PB.3569.3	2
PB.3569.4	3
PB.3569.5	2
PB.3569.6	2
PB.3570.1	3
PB.3570.2	2
PB.3570.3	31
PB.3570.4	4
PB.3570.5	2
PB.3572.1	9
PB.3572.2	4
PB.3573.1	2
PB.3573.2	3
PB.3574.1	3
PB.3575.1	5
PB.3575.2	14
PB.3575.3	2
PB.3576.1	2
PB.3577.1	6
PB.3577.2	5
PB.3577.3	8
PB.3577.4	6
PB.3577.5	2
PB.3578.1	3
PB.3579.1	2
PB.3579.2	3
PB.3579.3	2
PB.3579.4	4
PB.3580.1	5
PB.3581.1	11
PB.3581.2	3
PB.3582.1	14
PB.3582.10	3
PB.3582.11	2
PB.3582.12	2
PB.3582.13	28
PB.3582.15	2
PB.3582.17	5
PB.3582.18	2
PB.3582.2	2
PB.3582.3	2
PB.3582.4	3
PB.3582.5	9
PB.3582.6	3
PB.3582.7	2
PB.3582.8	3
PB.3583.1	4
PB.3584.1	13
PB.3585.1	8
PB.3586.1	15
PB.3586.2	2
PB.3586.3	2
PB.3587.1	2
PB.3587.2	10
PB.3589.1	30
PB.3589.2	4
PB.3590.1	8
PB.3590.3	5
PB.3590.4	75
PB.3590.5	2
PB.3590.6	14
PB.3590.7	2
PB.3591.1	2
PB.3592.1	3
PB.3593.1	4
PB.3594.1	4
PB.3594.2	4
PB.3595.1	9
PB.3595.2	36
PB.3596.1	5
PB.3596.2	8
PB.3597.1	9
PB.3598.1	2
PB.3598.2	14
PB.3598.3	2
PB.3601.1	2
PB.3601.2	2
PB.3602.1	4
PB.3603.2	3
PB.3603.3	6
PB.3603.4	2
PB.3603.5	3
PB.3603.7	2
PB.3604.1	2
PB.3606.1	7
PB.3606.2	5
PB.3606.3	3
PB.3608.1	6
PB.3610.1	3
PB.3612.1	7
PB.3613.1	2
PB.3614.1	3
PB.3616.1	4
PB.3616.2	3
PB.3617.4	2
PB.3618.10	4
PB.3618.2	276
PB.3618.3	3
PB.3618.4	3
PB.3618.6	3
PB.3618.7	4
PB.3619.1	2
PB.3620.1	91
PB.3621.1	40
